frame,monotonic_frame_gap_ms
30391,16.6755
30392,16.6874
30393,16.6084
30394,16.6665
30395,16.8175
30396,16.5498
30397,16.5775
30398,16.9695
30399,16.5005
30400,17.2873
30401,16.0104
30402,16.6260
30403,16.7461
30404,16.5603
30405,16.7270
30406,16.6295
30407,16.7576
30408,16.5899
30409,16.7774
30410,16.5982
30411,16.6789
30412,16.7802
30413,16.4060
30414,16.9735
30415,16.4825
30416,16.5759
30417,16.7665
30418,16.5281
30419,16.7589
30420,16.6660
30421,16.9468
30422,16.3631
30423,16.9360
30424,16.6585
30425,16.5813
30426,16.5740
30427,16.5927
30428,16.6831
30429,16.8100
30430,16.5507
30431,16.6607
30432,16.5808
30433,16.8292
30434,16.6065
30435,16.6239
30436,16.6989
30437,16.7213
30438,16.7029
30439,16.4814
30440,16.7399
30441,16.8620
30442,16.3686
30443,16.8977
30444,16.4750
30445,16.7695
30446,16.5737
30447,16.6620
30448,16.7213
30449,16.6118
30450,16.8271
30451,16.5959
30452,16.7055
30453,16.5740
30454,16.6758
30455,16.6329
30456,16.6882
30457,16.6976
30458,16.5443
30459,16.6639
30460,16.8003
30461,16.8034
30462,16.5162
30463,16.5303
30464,16.9199
30465,17.4648
30466,16.0915
30467,17.5084
30468,15.6125
30469,17.1416
30470,16.0520
30471,16.6791
30472,16.6002
30473,16.6332
30474,16.7150
30475,16.6632
30476,16.5857
30477,16.7682
30478,16.6105
30479,16.7734
30480,16.6789
30481,16.5893
30482,16.8492
30483,16.4267
30484,16.6510
30485,17.5047
30486,15.7991
30487,16.7959
30488,16.5041
30489,17.0379
30490,17.2302
30491,16.0979
30492,16.4254
30493,16.6584
30494,16.6294
30495,16.6734
30496,16.7283
30497,16.8868
30498,16.3767
30499,16.6961
30500,16.6575
30501,16.6405
30502,16.6988
30503,16.6504
30504,16.6374
30505,16.7502
30506,16.6309
30507,16.6482
30508,16.6880
30509,16.7262
30510,16.7605
30511,16.8521
30512,16.3348
30513,16.6292
30514,16.8087
30515,16.4248
30516,16.7371
30517,17.0763
30518,16.2775
30519,16.7173
30520,16.6712
30521,16.6686
30522,16.6238
30523,16.7680
30524,17.3304
30525,15.9370
30526,16.7018
30527,16.7276
30528,16.5148
30529,16.6624
30530,16.5890
30531,16.9037
30532,16.4495
30533,16.7321
30534,16.9078
30535,16.5382
30536,16.9060
30537,16.7868
30538,16.8833
30539,15.9863
30540,16.7248
30541,16.7777
30542,16.4988
30543,16.6610
30544,16.6372
30545,16.7619
30546,16.6045
30547,16.6291
30548,16.6189
30549,17.2453
30550,16.9630
30551,16.1447
30552,17.1127
30553,15.9293
30554,17.0352
30555,16.5886
30556,17.1324
30557,15.8868
30558,16.6814
30559,16.6932
30560,16.6028
30561,16.7011
30562,16.8775
30563,17.0237
30564,16.1042
30565,16.6350
30566,16.5790
30567,17.3680
30568,16.1345
30569,16.8826
30570,16.3646
30571,16.6630
30572,16.7065
30573,16.6692
30574,16.6444
30575,16.7272
30576,16.7301
30577,16.5246
30578,16.7158
30579,17.0566
30580,16.2245
30581,16.7442
30582,16.6651
30583,16.6794
30584,16.5900
30585,16.8439
30586,16.6127
30587,17.6859
30588,16.1084
30589,16.0979
30590,16.6902
30591,16.5796
30592,16.8687
30593,16.5886
30594,16.4571
30595,16.8538
30596,16.9397
30597,16.4701
30598,16.5792
30599,17.4389
30600,15.9116
30601,16.5538
30602,16.7720
30603,16.6176
30604,16.6527
30605,16.6795
30606,16.7129
30607,16.6364
30608,16.6597
30609,16.7206
30610,17.8068
30611,16.2490
30612,16.9845
30613,15.5212
30614,16.6777
30615,16.5909
30616,16.7549
30617,16.6708
30618,16.6121
30619,16.8039
30620,16.5471
30621,16.7496
30622,16.5807
30623,16.6333
30624,16.7639
30625,16.6156
30626,17.2462
30627,16.0791
30628,16.6713
30629,16.6825
30630,16.5829
30631,16.6756
30632,16.7524
30633,16.6471
30634,16.7315
30635,17.0833
30636,16.7066
30637,16.0921
30638,16.8933
30639,16.5131
30640,16.5772
30641,16.8973
30642,16.4019
30643,16.7895
30644,16.6635
30645,16.6703
30646,16.7006
30647,16.5375
30648,16.7669
30649,16.7830
30650,16.4895
30651,16.6999
30652,16.6883
30653,17.2718
30654,16.0352
30655,17.1351
30656,16.2060
30657,16.6056
30658,16.7092
30659,17.1612
30660,16.5744
30661,16.2202
30662,16.7972
30663,16.6104
30664,17.6576
30665,15.6112
30666,16.6809
30667,17.3094
30668,16.7175
30669,15.9381
30670,16.7275
30671,17.1016
30672,16.7565
30673,16.0892
30674,16.7189
30675,16.6127
30676,16.8727
30677,16.4238
30678,16.9593
30679,16.3729
30680,16.7536
30681,17.8735
30682,16.0238
30683,17.3105
30684,15.7222
30685,16.5840
30686,16.7589
30687,16.3145
30688,16.7104
30689,16.6690
30690,16.6005
30691,16.7350
30692,16.8250
30693,16.5707
30694,16.6100
30695,16.6136
30696,16.7055
30697,16.6530
30698,16.5699
30699,16.8265
30700,16.6166
30701,16.6765
30702,16.7200
30703,16.8917
30704,16.4124
30705,16.5731
30706,17.8341
30707,15.6561
30708,16.5896
30709,16.6184
30710,16.7001
30711,16.6327
30712,16.6725
30713,16.7637
30714,16.5943
30715,16.6801
30716,16.6444
30717,16.6847
30718,18.0746
30719,16.5021
30720,21.0313
30721,12.6379
30722,15.8492
30723,15.9343
30724,17.6993
30725,15.6107
30726,17.2961
30727,16.0579
30728,17.2337
30729,16.1106
30730,17.3633
30731,16.7717
30732,16.1931
30733,16.2751
30734,16.6581
30735,16.6561
30736,16.6806
30737,16.6164
30738,16.7890
30739,16.5485
30740,16.6971
30741,17.1534
30742,16.1683
30743,16.8074
30744,17.1442
30745,16.0487
30746,16.7131
30747,16.5521
30748,16.6970
30749,16.7178
30750,16.6649
30751,16.6963
30752,17.0088
30753,16.2548
30754,16.9223
30755,16.9114
30756,16.6041
30757,16.2756
30758,16.7145
30759,17.8034
30760,16.0292
30761,16.8277
30762,16.0201
30763,16.6799
30764,16.5565
30765,17.0704
30766,16.3154
30767,16.9159
30768,16.8236
30769,16.7874
30770,16.1215
30771,16.6720
30772,16.6121
30773,16.7114
30774,16.6765
30775,16.5488
30776,16.7405
30777,16.7295
30778,17.4081
30779,15.9487
30780,17.2764
30781,19.0097
30782,14.3759
30783,15.9014
30784,16.7463
30785,17.1303
30786,16.1618
30787,16.6229
30788,17.1666
30789,16.1293
30790,16.7567
30791,16.6853
30792,17.7650
30793,15.4926
30794,17.3023
30795,16.6413
30796,16.1037
30797,16.5460
30798,17.6121
30799,15.8221
30800,16.6795
30801,16.7034
30802,16.6394
30803,17.1555
30804,18.2337
30805,16.1347
30806,15.6355
30807,16.1711
30808,16.6963
30809,17.0521
30810,16.9938
30811,15.9352
30812,16.5724
30813,16.8567
30814,16.5167
30815,16.8991
30816,16.9021
30817,16.1870
30818,16.7397
30819,16.5898
30820,16.7059
30821,16.5488
30822,16.8188
30823,16.5992
30824,16.6829
30825,16.6174
30826,16.6928
30827,16.7670
30828,16.6728
30829,16.5559
30830,16.6974
30831,16.7942
30832,17.9713
30833,15.1901
30834,16.7022
30835,16.9422
30836,16.4612
30837,16.8886
30838,16.3429
30839,16.7135
30840,16.5954
30841,16.6995
30842,16.7226
30843,16.6153
30844,16.6780
30845,16.6002
30846,16.7332
30847,17.0336
30848,17.6102
30849,15.3858
30850,16.6195
30851,16.7000
30852,16.6787
30853,16.8439
30854,16.4189
30855,16.5991
30856,16.8354
30857,16.5950
30858,16.6129
30859,17.1757
30860,16.1780
30861,17.0411
30862,16.9475
30863,16.0495
30864,16.6447
30865,16.7155
30866,16.6911
30867,16.6597
30868,16.5717
30869,16.9479
30870,16.5090
30871,16.6902
30872,16.7960
30873,16.5193
30874,17.1277
30875,16.1881
30876,16.5782
30877,16.6823
30878,16.7085
30879,16.5941
30880,16.6302
30881,16.7609
30882,16.5553
30883,16.7141
30884,16.6667
30885,16.7160
30886,17.2265
30887,16.1283
30888,16.6504
30889,16.5911
30890,16.7344
30891,16.5525
30892,16.6588
30893,16.7731
30894,16.7447
30895,16.5188
30896,17.0021
30897,16.4482
30898,16.8205
30899,17.4726
30900,16.7497
30901,15.7304
30902,16.4897
30903,16.6167
30904,16.7620
30905,16.6317
30906,16.6135
30907,16.7200
30908,16.7342
30909,16.5348
30910,16.7795
30911,16.7774
30912,16.4989
30913,17.4464
30914,16.1981
30915,16.4426
30916,16.6472
30917,16.7261
30918,16.6104
30919,16.6693
30920,16.7724
30921,16.5746
30922,17.8560
30923,16.1471
30924,16.5496
30925,15.9819
30926,17.7260
30927,15.6108
30928,16.8077
30929,16.5805
30930,16.6647
30931,16.5805
30932,16.6797
30933,16.7724
30934,16.5654
30935,16.7681
30936,17.1122
30937,16.1578
30938,17.0333
30939,16.4348
30940,16.6599
30941,17.2862
30942,16.0972
30943,16.5183
30944,16.5893
30945,16.7024
30946,16.6186
30947,16.7315
30948,17.2050
30949,16.5034
30950,16.3309
30951,16.5817
30952,16.7204
30953,16.6783
30954,16.6666
30955,16.7405
30956,17.2032
30957,15.9959
30958,16.6100
30959,17.0901
30960,16.3285
30961,16.7107
30962,16.5579
30963,17.4727
30964,16.0321
30965,16.6702
30966,16.6567
30967,16.7036
30968,16.6735
30969,18.2636
30970,16.4605
30971,15.6679
30972,17.7470
30973,15.2239
30974,16.8829
30975,16.3348
30976,16.7424
30977,16.6015
30978,16.5956
30979,16.7109
30980,16.8437
30981,16.7101
30982,17.4020
30983,16.4093
30984,16.4475
30985,16.1432
30986,16.6807
30987,16.5061
30988,16.8205
30989,16.6933
30990,16.5829
30991,16.8384
30992,16.5101
30993,16.7502
30994,16.6319
30995,16.7653
30996,16.7028
30997,16.9355
30998,17.2975
30999,15.4819
31000,18.1815
31001,15.2413
31002,16.7081
31003,16.6224
31004,16.5823
31005,16.9609
31006,16.4721
31007,16.7925
31008,16.4223
31009,16.8741
31010,16.7716
31011,16.4444
31012,16.7317
31013,16.6858
31014,16.5598
31015,16.7531
31016,16.6253
31017,16.6308
31018,17.0057
31019,16.8537
31020,16.7465
31021,16.0454
31022,16.8987
31023,16.5143
31024,16.6382
31025,16.7025
31026,16.5725
31027,16.7236
31028,16.6655
31029,16.5937
31030,16.8542
31031,16.8025
31032,16.4392
31033,16.7155
31034,16.6441
31035,17.5102
31036,16.3759
31037,16.0432
31038,16.6526
31039,16.6928
31040,16.6656
31041,16.6682
31042,17.1460
31043,16.7382
31044,16.1091
31045,17.3807
31046,16.0171
31047,16.7679
31048,16.6882
31049,16.5865
31050,16.5024
31051,16.7198
31052,16.6165
31053,16.6394
31054,16.7933
31055,16.6193
31056,16.6511
31057,16.6478
31058,16.6975
31059,16.5556
31060,16.7769
31061,16.6899
31062,16.7031
31063,16.5880
31064,16.6379
31065,16.6229
31066,16.6782
31067,16.7044
31068,17.3335
31069,16.0463
31070,16.6316
31071,16.6834
31072,16.6543
31073,16.5977
31074,16.7172
31075,16.5514
31076,16.7285
31077,16.7183
31078,16.6681
31079,17.1266
31080,16.4782
31081,17.0940
31082,15.9770
31083,16.6863
31084,16.7375
31085,16.6042
31086,16.7849
31087,16.5197
31088,16.6158
31089,17.3305
31090,16.5956
31091,16.1137
31092,16.6652
31093,17.3374
31094,15.9718
31095,16.7112
31096,16.8141
31097,16.5215
31098,16.6103
31099,16.7381
31100,16.7456
31101,16.5438
31102,16.9056
31103,16.4796
31104,16.4973
31105,17.5906
31106,15.8837
31107,16.5964
31108,16.6951
31109,16.9095
31110,16.4024
31111,16.7017
31112,16.8050
31113,16.4777
31114,16.7663
31115,16.5629
31116,16.7057
31117,16.6883
31118,17.4096
31119,15.9516
31120,16.4910
31121,16.7073
31122,16.7139
31123,16.6680
31124,16.6761
31125,16.6148
31126,16.7702
31127,16.7235
31128,16.5251
31129,16.9111
31130,16.4631
31131,16.6597
31132,16.6526
31133,16.6478
31134,16.6423
31135,16.7430
31136,16.6555
31137,16.7053
31138,17.1225
31139,16.6319
31140,16.7124
31141,16.5803
31142,16.0720
31143,16.7497
31144,17.4014
31145,15.9845
31146,16.7609
31147,16.6478
31148,16.6162
31149,16.6414
31150,16.7014
31151,16.6309
31152,17.3612
31153,16.3356
31154,16.5051
31155,16.9748
31156,16.2071
31157,16.7979
31158,16.4612
31159,16.7407
31160,16.6231
31161,16.6731
31162,16.9765
31163,16.6813
31164,16.8247
31165,16.4528
31166,16.9395
31167,16.0937
31168,16.6818
31169,16.6675
31170,16.6437
31171,17.0270
31172,16.3300
31173,16.6700
31174,16.6339
31175,16.7218
31176,16.9953
31177,16.9718
31178,16.3160
31179,16.3725
31180,16.6372
31181,16.6783
31182,16.7071
31183,16.6491
31184,16.6989
31185,16.6165
31186,16.8729
31187,16.5233
31188,16.8018
31189,16.4470
31190,16.6449
31191,16.6936
31192,16.6419
31193,16.6817
31194,16.6938
31195,16.7227
31196,16.7246
31197,16.5649
31198,16.6944
31199,16.7730
31200,16.8881
31201,16.6210
31202,16.3140
31203,16.6065
31204,16.7318
31205,16.6732
31206,16.6707
31207,16.7269
31208,16.7302
31209,16.8030
31210,16.5609
31211,17.0877
31212,16.1156
31213,16.6568
31214,16.6721
31215,16.6429
31216,16.6737
31217,16.6476
31218,16.7600
31219,16.7024
31220,16.5238
31221,16.7770
31222,16.5902
31223,16.9815
31224,17.0100
31225,16.4374
31226,16.2596
31227,16.5636
31228,16.7011
31229,16.6996
31230,16.6044
31231,16.8160
31232,16.5369
31233,16.8905
31234,16.4171
31235,16.6881
31236,16.8516
31237,16.7033
31238,16.6655
31239,16.4908
31240,16.6769
31241,16.6078
31242,16.6965
31243,16.6760
31244,16.6277
31245,16.6887
31246,16.6888
31247,16.5987
31248,16.6313
31249,16.6985
31250,16.7450
31251,16.6323
31252,17.1440
31253,16.9381
31254,15.9458
31255,16.6578
31256,16.7908
31257,16.5930
31258,16.6203
31259,16.6379
31260,17.1822
31261,16.4775
31262,16.5957
31263,16.4450
31264,16.5524
31265,17.1363
31266,16.1533
31267,16.7432
31268,16.7878
31269,16.6068
31270,16.6768
31271,16.6567
31272,17.0479
31273,16.3080
31274,17.4137
31275,15.9680
31276,17.0883
31277,16.1975
31278,16.8294
31279,16.4812
31280,16.7763
31281,16.4939
31282,16.7156
31283,17.0477
31284,16.2339
31285,17.2229
31286,16.5298
31287,16.3160
31288,16.6365
31289,16.7391
31290,16.6692
31291,16.6008
31292,16.8940
31293,16.7478
31294,16.6583
31295,16.4510
31296,16.5955
31297,16.6982
31298,16.6830
31299,16.6062
31300,16.6877
31301,16.6249
31302,16.7196
31303,16.6954
31304,16.8690
31305,16.7642
31306,16.4192
31307,17.2943
31308,16.2242
31309,16.3365
31310,16.7431
31311,16.7575
31312,16.4686
31313,16.7416
31314,16.6764
31315,16.6426
31316,16.8779
31317,16.3829
31318,16.8789
31319,16.4800
31320,17.0283
31321,16.4292
31322,16.5236
31323,16.9747
31324,16.7615
31325,16.3455
31326,16.6070
31327,16.6237
31328,16.7427
31329,16.6020
31330,16.7261
31331,16.8707
31332,17.1107
31333,16.8625
31334,16.0589
31335,16.5158
31336,16.9544
31337,16.2723
31338,16.7479
31339,16.7653
31340,16.3642
31341,16.7441
31342,16.5728
31343,16.7452
31344,16.9295
31345,16.5113
31346,16.9581
31347,16.3044
31348,16.8186
31349,16.5736
31350,17.7133
31351,15.5607
31352,17.1729
31353,16.4890
31354,16.3660
31355,16.5891
31356,16.6966
31357,16.6512
31358,16.7402
31359,16.6936
31360,16.5534
31361,16.5944
31362,16.7185
31363,16.8910
31364,16.4353
31365,16.7013
31366,16.6916
31367,16.6699
31368,16.6278
31369,16.7114
31370,16.6057
31371,16.7016
31372,16.6793
31373,16.7145
31374,16.6388
31375,16.5613
31376,16.8798
31377,17.5813
31378,16.0823
31379,16.1143
31380,16.8005
31381,16.6745
31382,16.6437
31383,16.5970
31384,16.6975
31385,16.6923
31386,16.6421
31387,16.6897
31388,16.6383
31389,16.6011
31390,16.7788
31391,17.6575
31392,17.1000
31393,15.2176
31394,16.6942
31395,16.6085
31396,16.6472
31397,16.7437
31398,16.6726
31399,16.5539
31400,17.0000
31401,16.4116
31402,16.6905
31403,17.1863
31404,16.7361
31405,16.8757
31406,16.1463
31407,16.2862
31408,16.7343
31409,16.6279
31410,16.5769
31411,16.8252
31412,16.6159
31413,16.6479
31414,16.7225
31415,16.5993
31416,16.7901
31417,16.7204
31418,16.5777
31419,16.7386
31420,16.5546
31421,17.1918
31422,16.0699
31423,16.8323
31424,16.4986
31425,16.6453
31426,16.9531
31427,16.3666
31428,16.7566
31429,16.5894
31430,17.0732
31431,16.2565
31432,17.8974
31433,15.9293
31434,17.6542
31435,18.1510
31436,14.8070
31437,16.8349
31438,17.0119
31439,15.2027
31440,17.9068
31441,15.5877
31442,16.5521
31443,17.0914
31444,16.2690
31445,16.6309
31446,18.3983
31447,15.1978
31448,16.3126
31449,16.6725
31450,16.8345
31451,17.8201
31452,15.3290
31453,16.5262
31454,16.8053
31455,16.7261
31456,16.8853
31457,16.4916
31458,16.4524
31459,16.7769
31460,16.6259
31461,16.8322
31462,16.4353
31463,16.7733
31464,16.6702
31465,16.6256
31466,16.6457
31467,16.6375
31468,17.3422
31469,16.0745
31470,16.6489
31471,16.7012
31472,16.7633
31473,16.4869
31474,16.9419
31475,16.4815
31476,17.1041
31477,16.5105
31478,16.8806
31479,16.0237
31480,16.7713
31481,16.7859
31482,16.4187
31483,16.6661
31484,16.7228
31485,16.6458
31486,16.7364
31487,16.6303
31488,17.0067
31489,16.8085
31490,16.7776
31491,16.0985
31492,16.6121
31493,16.7121
31494,16.7207
31495,16.5888
31496,16.7282
31497,16.6059
31498,16.6884
31499,16.6219
31500,16.9685
31501,16.6743
31502,16.4231
31503,16.9456
31504,16.3740
31505,16.5772
31506,16.7530
31507,16.6093
31508,16.7618
31509,16.5559
31510,16.8147
31511,16.5393
31512,16.9049
31513,17.0203
31514,16.4935
31515,16.2881
31516,16.8511
31517,16.6978
31518,16.5053
31519,16.5889
31520,16.8134
31521,16.5258
31522,16.8592
31523,17.0118
31524,17.1799
31525,15.6106
31526,17.1473
31527,16.2242
31528,16.8267
31529,16.5105
31530,16.6156
31531,16.7321
31532,16.6459
31533,16.5507
31534,16.7240
31535,16.6533
31536,16.7013
31537,16.7484
31538,16.6503
31539,16.7262
31540,16.6123
31541,17.1410
31542,16.1069
31543,18.2619
31544,15.1727
31545,16.5584
31546,16.7611
31547,16.7010
31548,16.9905
31549,16.2236
31550,16.7371
31551,16.8069
31552,16.5742
31553,16.6129
31554,16.6667
31555,17.3039
31556,16.5945
31557,15.9767
31558,16.7429
31559,17.0823
31560,16.9175
31561,16.4963
31562,16.7623
31563,16.0228
31564,19.8977
31565,13.4961
31566,16.7221
31567,16.5899
31568,16.7313
31569,17.1717
31570,17.3035
31571,15.6944
31572,16.7521
31573,16.9418
31574,16.9378
31575,15.7163
31576,16.7833
31577,16.6053
31578,16.7475
31579,16.6239
31580,16.6066
31581,16.6821
31582,16.7169
31583,16.8290
31584,16.4754
31585,17.4447
31586,16.1888
31587,16.3215
31588,16.7462
31589,16.5736
31590,16.6928
31591,16.6747
31592,16.6869
31593,16.6396
31594,16.8272
31595,16.4174
31596,16.9675
31597,16.7339
31598,16.4439
31599,16.8706
31600,17.0646
31601,16.5077
31602,16.1526
31603,16.7276
31604,16.6634
31605,16.6508
31606,16.6017
31607,16.6550
31608,16.7641
31609,16.6822
31610,16.5619
31611,16.8515
31612,16.7757
31613,16.3192
31614,17.9379
31615,16.0710
31616,16.1110
31617,16.6623
31618,16.6408
31619,16.8198
31620,16.5518
31621,16.6468
31622,16.6431
31623,16.7198
31624,16.9254
31625,16.4015
31626,16.6426
31627,16.6024
31628,17.6107
31629,15.7261
31630,16.6979
31631,16.6785
31632,16.6944
31633,16.6742
31634,16.5671
31635,16.6876
31636,16.6022
31637,16.6838
31638,16.7113
31639,16.5987
31640,16.8146
31641,16.7702
31642,17.1443
31643,16.5163
31644,16.1280
31645,17.1016
31646,16.6802
31647,16.2884
31648,16.5874
31649,16.8669
31650,16.3952
31651,16.7071
31652,16.6969
31653,16.6312
31654,16.7495
31655,16.6832
31656,16.6334
31657,16.6966
31658,16.6908
31659,16.5493
31660,16.7639
31661,16.5985
31662,16.7794
31663,16.6790
31664,16.5066
31665,17.0232
31666,16.3945
31667,17.1088
31668,17.1634
31669,15.7372
31670,16.6256
31671,16.6903
31672,16.6654
31673,16.6694
31674,16.6804
31675,16.9376
31676,16.3802
31677,16.7158
31678,16.7401
31679,16.5655
31680,16.6283
31681,16.8049
31682,17.0788
31683,16.0763
31684,16.7050
31685,17.0482
31686,16.3016
31687,16.5892
31688,16.7219
31689,16.6835
31690,16.6773
31691,17.4621
31692,17.1144
31693,15.3007
31694,16.7635
31695,16.6685
31696,16.7326
31697,16.5491
31698,16.8026
31699,16.7477
31700,16.4445
31701,16.5758
31702,16.7532
31703,16.6877
31704,16.8883
31705,16.5747
31706,16.5156
31707,16.7047
31708,16.8750
31709,16.5946
31710,16.5300
31711,16.9709
31712,17.3722
31713,15.6672
31714,17.8733
31715,15.5338
31716,16.5847
31717,16.5507
31718,16.8827
31719,16.5235
31720,16.6855
31721,16.6147
31722,16.7275
31723,16.6712
31724,16.5783
31725,16.7993
31726,16.6460
31727,16.6584
31728,16.6543
31729,16.5885
31730,16.7451
31731,16.6267
31732,16.5964
31733,16.9844
31734,16.4246
31735,16.7630
31736,16.6553
31737,17.6637
31738,15.5884
31739,16.9602
31740,16.3286
31741,17.2530
31742,16.3968
31743,16.3388
31744,16.7729
31745,16.6116
31746,16.5413
31747,16.7983
31748,16.6658
31749,16.6869
31750,16.8601
31751,17.4414
31752,15.6136
31753,16.7567
31754,16.6749
31755,16.5577
31756,16.7808
31757,16.9195
31758,16.3768
31759,16.6449
31760,16.6575
31761,16.6256
31762,16.8186
31763,17.4264
31764,17.0743
31765,15.9395
31766,16.9474
31767,15.8015
31768,16.6810
31769,16.6925
31770,16.6184
31771,16.6835
31772,16.6112
31773,16.7571
31774,16.6890
31775,16.6264
31776,16.7156
31777,16.9896
31778,16.3162
31779,16.6467
31780,16.6249
31781,16.6778
31782,16.6952
31783,16.6961
31784,16.6217
31785,16.6838
31786,16.6878
31787,17.0258
31788,16.3562
31789,17.2722
31790,16.4038
31791,16.2136
31792,16.7017
31793,16.6373
31794,16.6414
31795,16.6989
31796,16.7368
31797,16.6514
31798,17.3298
31799,15.9640
31800,17.1773
31801,16.1782
31802,17.0444
31803,16.8838
31804,15.9396
31805,16.7600
31806,16.6087
31807,16.6528
31808,16.7392
31809,16.5720
31810,16.7603
31811,17.0621
31812,16.8549
31813,16.4235
31814,16.9755
31815,15.8935
31816,16.7333
31817,16.6019
31818,16.9879
31819,16.6145
31820,16.4558
31821,16.6230
31822,16.7826
31823,16.6469
31824,16.5893
31825,17.1968
31826,16.6014
31827,16.6919
31828,16.1999
31829,16.7355
31830,16.5192
31831,17.2766
31832,16.0970
31833,16.7431
31834,16.6423
31835,16.9027
31836,16.4336
31837,16.6275
31838,16.7793
31839,16.5174
31840,16.7072
31841,16.6968
31842,16.6466
31843,16.6453
31844,16.7437
31845,17.0721
31846,16.2806
31847,16.6752
31848,16.6140
31849,17.0522
31850,16.3235
31851,16.6151
31852,16.6719
31853,16.6673
31854,16.7116
31855,16.7613
31856,16.5417
31857,16.6534
31858,16.8837
31859,16.6593
31860,16.4765
31861,16.6086
31862,16.6846
31863,16.7624
31864,16.5675
31865,16.7170
31866,16.6807
31867,16.5339
31868,16.7787
31869,16.6435
31870,16.8435
31871,16.5136
31872,17.1705
31873,17.1059
31874,16.0201
31875,16.2491
31876,16.6956
31877,16.6849
31878,16.7000
31879,16.6971
31880,16.6944
31881,16.6074
31882,16.7012
31883,16.5710
31884,17.4574
31885,16.9033
31886,16.2110
31887,16.0649
31888,16.8237
31889,16.6065
31890,16.6634
31891,16.5927
31892,16.7576
31893,16.6462
31894,16.6677
31895,16.5832
31896,16.8000
31897,16.6252
31898,17.4003
31899,16.3982
31900,16.7350
31901,16.0615
31902,16.6699
31903,16.7422
31904,16.6291
31905,16.6184
31906,16.7464
31907,16.7802
31908,16.6271
31909,16.9457
31910,16.5044
31911,16.3822
31912,16.6889
31913,16.6534
31914,16.7449
31915,16.6704
31916,16.5921
31917,16.6760
31918,16.8476
31919,16.6038
31920,16.6770
31921,16.7047
31922,16.6800
31923,16.4361
31924,16.8358
31925,16.6574
31926,16.7802
31927,16.3822
31928,16.9192
31929,16.6258
31930,16.4972
31931,17.0344
31932,16.3106
31933,16.6538
31934,16.7244
31935,16.5834
31936,16.7741
31937,16.5970
31938,16.5821
31939,16.8050
31940,16.6664
31941,16.6048
31942,16.7292
31943,16.5938
31944,16.6166
31945,16.6557
31946,16.8904
31947,16.5675
31948,16.6335
31949,16.6773
31950,16.7677
31951,16.6406
31952,17.3775
31953,15.7860
31954,16.7227
31955,16.7868
31956,17.5124
31957,16.1187
31958,16.5973
31959,16.6834
31960,16.5035
31961,16.4897
31962,16.6779
31963,16.6391
31964,16.6755
31965,16.6506
31966,16.6374
31967,16.7254
31968,16.6509
31969,17.0252
31970,16.7842
31971,16.1535
31972,16.6506
31973,16.6503
31974,16.7295
31975,16.6686
31976,16.7128
31977,16.5169
31978,16.7883
31979,17.1657
31980,16.1806
31981,17.2070
31982,16.3147
31983,16.4597
31984,16.5966
31985,16.7075
31986,16.6748
31987,16.7450
31988,16.5685
31989,16.6543
31990,16.6361
31991,16.7625
31992,16.5766
31993,16.7396
31994,16.5492
31995,16.7486
31996,17.2777
31997,16.4454
31998,16.2716
31999,16.6665
32000,16.6869
32001,16.6613
32002,16.6775
32003,17.1488
32004,16.5052
32005,16.2401
32006,16.6892
32007,16.8080
32008,16.7739
32009,16.4349
32010,16.6870
32011,16.6741
32012,16.7126
32013,16.5609
32014,16.7180
32015,16.6905
32016,16.6643
32017,17.1232
32018,16.6322
32019,16.6635
32020,16.3641
32021,16.4502
32022,16.8452
32023,16.5838
32024,16.6572
32025,16.7345
32026,16.6246
32027,16.6121
32028,16.7121
32029,16.6369
32030,16.6654
32031,16.5936
32032,17.7172
32033,15.7085
32034,16.8091
32035,16.5415
32036,16.6003
32037,16.6440
32038,16.8010
32039,16.5654
32040,16.7123
32041,16.6895
32042,16.5710
32043,17.8082
32044,15.6263
32045,16.5803
32046,16.6407
32047,16.7101
32048,16.6564
32049,16.7038
32050,16.6743
32051,17.0356
32052,16.8265
32053,16.4810
32054,16.9828
32055,16.3056
32056,16.6568
32057,16.3595
32058,16.6520
32059,16.8905
32060,17.3002
32061,15.8270
32062,16.6236
32063,16.6826
32064,17.4197
32065,16.2352
32066,16.9776
32067,16.0122
32068,16.9929
32069,16.3417
32070,16.6607
32071,16.7110
32072,16.7049
32073,16.7339
32074,16.5291
32075,17.1559
32076,16.2541
32077,16.9795
32078,17.4847
32079,15.5610
32080,17.1121
32081,16.1138
32082,16.6580
32083,16.6966
32084,16.6708
32085,16.6318
32086,16.6398
32087,16.7723
32088,16.8008
32089,16.7494
32090,16.8598
32091,16.5666
32092,16.3053
32093,16.6523
32094,16.6999
32095,16.6062
32096,16.6868
32097,17.4451
32098,16.5792
32099,16.3882
32100,16.6904
32101,18.2939
32102,15.1531
32103,18.7718
32104,14.4252
32105,16.3912
32106,16.5761
32107,16.6638
32108,16.7175
32109,16.5870
32110,16.8129
32111,18.1801
32112,15.9150
32113,16.3015
32114,16.7498
32115,16.6962
32116,16.3042
32117,16.5036
32118,16.8213
32119,16.5903
32120,16.5782
32121,16.5057
32122,17.2908
32123,17.3906
32124,15.3965
32125,16.9867
32126,17.1986
32127,16.3414
32128,16.2176
32129,16.7085
32130,16.5650
32131,16.6079
32132,16.7601
32133,16.6188
32134,17.1715
32135,16.2572
32136,16.5453
32137,16.6762
